Dst Port,Flow Duration,Timestamp,Protocol,Pkt Len Mean,Label
53,342,01-03-2018 02:01,17,41.66666667,0
53,18458,01-03-2018 02:01,17,70.66666667,0
53,788,01-03-2018 02:01,17,37.33333333,0
53,348,01-03-2018 02:01,17,37.33333333,0
53,362,01-03-2018 02:01,17,49.66666667,0
53,93900,01-03-2018 02:01,17,43.8,0
53,1051,01-03-2018 02:01,17,56.0,0
53,44983,01-03-2018 02:01,17,34.4,0
53,993,01-03-2018 02:01,17,62.33333333,0
53,106678,01-03-2018 02:01,17,53.8,0
53,886,01-03-2018 02:01,17,38.66666667,0
53,419,01-03-2018 02:01,17,45.33333333,0
53,465,01-03-2018 02:01,17,49.33333333,0
53,1057,01-03-2018 02:01,17,45.66666667,0
53,354,01-03-2018 02:01,17,38.66666667,0
53,1830,01-03-2018 02:01,17,49.0,0
53,19234,01-03-2018 02:01,17,60.66666667,0
53,1621,01-03-2018 02:01,17,61.66666667,0
53,12351,01-03-2018 02:01,17,62.66666667,0
53,99633,01-03-2018 02:01,17,47.0,0
53,322,01-03-2018 02:01,17,36.33333333,0
53,24643,01-03-2018 02:01,17,61.33333333,0
53,108861,01-03-2018 02:01,17,42.0,0
53,94132,01-03-2018 02:01,17,60.6,0
53,301,01-03-2018 02:01,17,56.33333333,0
53,36010,01-03-2018 02:01,17,56.6,0
53,300,01-03-2018 02:01,17,41.66666667,0
53,934,01-03-2018 02:01,17,52.0,0
53,264,01-03-2018 02:01,17,31.33333333,0
53,325,01-03-2018 02:01,17,47.33333333,0
53,1113,01-03-2018 02:01,17,58.0,0
53,36150,01-03-2018 02:01,17,90.0,0
53,25906,01-03-2018 02:01,17,70.0,0
53,403,01-03-2018 02:01,17,57.0,0
3389,1396672,01-03-2018 02:01,6,169.5625,0
3389,9669742,01-03-2018 02:01,6,143.6315789,0
3389,1805661,01-03-2018 02:01,6,170.3125,0
3389,1393453,01-03-2018 02:02,6,169.5625,0
3389,31975846,01-03-2018 02:02,6,135.65,0
3389,2035514,01-03-2018 02:02,6,169.5625,0
3389,4954013,01-03-2018 02:02,6,143.6315789,0
3389,2268459,01-03-2018 02:02,6,179.3157895,0
23,9000866,01-03-2018 02:02,6,0.0,0
3389,1389732,01-03-2018 02:02,6,169.5625,0
53,48761,01-03-2018 02:02,17,150.8,0
3389,2658879,01-03-2018 02:02,6,135.65,0
3389,16071315,01-03-2018 02:02,6,160.5294118,0
443,110088597,01-03-2018 02:02,6,98.21052632,0
0,59465237,01-03-2018 02:02,0,0.0,0
53,1396,01-03-2018 02:02,17,79.66666667,0
53,930,01-03-2018 02:02,17,103.0,0
53,433,01-03-2018 02:02,17,119.6666667,0
53,280,01-03-2018 02:02,17,46.66666667,0
445,201534,01-03-2018 02:02,6,0.0,0
54405,26,01-03-2018 02:02,6,0.0,0
445,308788,01-03-2018 02:02,6,0.0,0
3389,2403479,01-03-2018 02:02,6,145.8421053,0
445,891489,01-03-2018 02:02,6,45.6,0
60182,32,01-03-2018 02:02,6,0.0,0
3389,1725771,01-03-2018 02:02,6,170.3125,0
443,152,01-03-2018 02:02,6,0.0,0
51805,36,01-03-2018 02:02,6,0.0,0
445,206280,01-03-2018 02:02,6,0.0,0
445,172913,01-03-2018 02:02,6,0.0,0
50793,28,01-03-2018 02:02,6,0.0,0
51816,19,01-03-2018 02:02,6,0.0,0
53745,29,01-03-2018 02:02,6,0.0,0
3389,21184972,01-03-2018 02:02,6,136.45,0
3389,21932888,01-03-2018 02:02,6,143.6315789,0
3389,3910438,01-03-2018 02:02,6,143.6315789,0
3389,1398563,01-03-2018 02:02,6,169.5625,0
445,937657,01-03-2018 02:02,6,54.5,0
3389,1398983,01-03-2018 02:02,6,169.5625,0
0,106817094,01-03-2018 02:02,0,0.0,0
53272,29822763,01-03-2018 02:02,6,0.0,0
3389,1660912,01-03-2018 02:02,6,169.3125,0
53,40636,01-03-2018 02:02,17,127.2,0
3389,2068263,01-03-2018 02:02,6,169.3125,0
3389,2877554,01-03-2018 02:02,6,150.5,0
3389,1409454,01-03-2018 02:02,6,169.5625,0
3389,1663414,01-03-2018 02:02,6,169.3125,0
3389,1663030,01-03-2018 02:02,6,169.3125,0
56391,109201436,01-03-2018 02:02,17,12.0,0
443,119972782,01-03-2018 02:02,6,67.4,0
3389,2943938,01-03-2018 02:02,6,151.6111111,0
3389,1390266,01-03-2018 02:02,6,169.5625,0
3389,2413790,01-03-2018 02:02,6,151.6111111,0
3389,1667424,01-03-2018 02:02,6,169.3125,0
443,119996021,01-03-2018 02:02,6,126.8666667,0
3389,4109876,01-03-2018 02:02,6,142.7894737,0
443,119996003,01-03-2018 02:02,6,126.8666667,0
3389,2465389,01-03-2018 02:02,6,160.5294118,0
0,112642642,01-03-2018 02:02,0,0.0,0
3389,4147257,01-03-2018 02:02,6,143.6315789,0
3389,1880797,01-03-2018 02:02,6,181.9333333,0
443,119262765,01-03-2018 02:02,6,141.9069767,0
53,455,01-03-2018 02:02,17,45.33333333,0
53,37982,01-03-2018 02:02,17,64.33333333,0
3389,3024393,01-03-2018 02:02,6,139.1428571,0
3389,1663097,01-03-2018 02:02,6,169.3125,0
3389,1403985,01-03-2018 02:02,6,169.5625,0
7881,130111,01-03-2018 02:02,6,0.0,0
445,149621,01-03-2018 02:02,6,0.0,0
445,450721,01-03-2018 02:02,6,45.6,0
18768,36,01-03-2018 02:02,6,0.0,0
443,96434276,01-03-2018 02:02,6,153.4230769,0
53,307,01-03-2018 02:02,17,41.33333333,0
53,39316,01-03-2018 02:02,17,47.6,0
443,143,01-03-2018 02:02,6,0.0,0
445,162566,01-03-2018 02:02,6,0.0,0
53485,47,01-03-2018 02:02,6,0.0,0
445,429291,01-03-2018 02:02,6,54.5,0
3389,1394619,01-03-2018 02:02,6,169.5625,0
3389,1242260,01-03-2018 02:02,6,170.5625,0
443,117973584,01-03-2018 02:02,6,51.73333333,0
53,387,01-03-2018 02:02,17,47.33333333,0
53,1613,01-03-2018 02:02,17,61.0,0
3389,1403233,01-03-2018 02:02,6,169.5625,0
3389,1394757,01-03-2018 02:02,6,169.5625,0
80,120,01-03-2018 02:02,6,0.0,0
3389,1691012,01-03-2018 02:02,6,170.3125,0
3389,1722197,01-03-2018 02:02,6,169.3125,0
53254,44,01-03-2018 02:02,6,0.0,0
3389,4848251,01-03-2018 02:02,6,142.7894737,0
445,742972,01-03-2018 02:02,6,0.0,0
53256,51,01-03-2018 02:02,6,0.0,0
445,1170251,01-03-2018 02:02,6,0.0,0
53,40748,01-03-2018 02:02,17,126.6666667,0
53,1118,01-03-2018 02:02,17,113.3333333,0
61560,1735339,01-03-2018 02:02,6,0.0,0
445,106954010,01-03-2018 02:02,6,63.15,0
3389,5440162,01-03-2018 02:02,6,194.3,0
3389,1404941,01-03-2018 02:02,6,169.5625,0
3389,3651129,01-03-2018 02:02,6,151.6111111,0
3389,2291035,01-03-2018 02:02,6,162.8235294,0
445,184730,01-03-2018 02:02,6,0.0,0
64165,38,01-03-2018 02:02,6,0.0,0
445,553711,01-03-2018 02:02,6,45.6,0
3389,1665178,01-03-2018 02:02,6,170.3125,0
3389,1697797,01-03-2018 02:02,6,170.3125,0
445,116742,01-03-2018 02:02,6,0.0,0
445,122686,01-03-2018 02:02,6,0.0,0
11619,43,01-03-2018 02:02,6,0.0,0
3389,2068242,01-03-2018 02:02,6,169.3125,0
445,200028,01-03-2018 02:02,6,0.0,0
445,6944099,01-03-2018 02:02,6,0.0,0
51818,32,01-03-2018 02:02,6,0.0,0
445,553770,01-03-2018 02:02,6,54.5,0
445,607314,01-03-2018 02:02,6,45.6,0
2425,23,01-03-2018 02:02,6,0.0,0
3389,2987448,01-03-2018 02:02,6,151.6111111,0
3389,3044967,01-03-2018 02:02,6,160.2941176,0
445,148808,01-03-2018 02:02,6,0.0,0
3389,1395375,01-03-2018 02:02,6,169.5625,0
3389,1179598,01-03-2018 02:02,6,169.5625,0
3389,2892184,01-03-2018 02:02,6,151.0555556,0
445,604024,01-03-2018 02:02,6,54.5,0
3389,1391969,01-03-2018 02:02,6,169.5625,0
3389,2037217,01-03-2018 02:02,6,216.5555556,0
3389,3784531,01-03-2018 02:02,6,153.3636364,0
3389,1401190,01-03-2018 02:02,6,169.5625,0
3389,1680948,01-03-2018 02:02,6,170.3125,0
3389,1667274,01-03-2018 02:02,6,170.3125,0
51540,34,01-03-2018 02:02,6,6.2,0
67,720,01-03-2018 02:02,17,309.3333333,0
445,84494,01-03-2018 02:02,6,0.0,0
0,96490236,01-03-2018 02:02,0,0.0,0
57756,36,01-03-2018 02:02,6,0.0,0
445,256850,01-03-2018 02:02,6,45.6,0
3389,1405857,01-03-2018 02:03,6,169.5625,0
443,236,01-03-2018 02:03,6,11.5,0
53626,55,01-03-2018 02:03,6,0.0,0
3389,2183008,01-03-2018 02:03,6,170.5625,0
445,256816,01-03-2018 02:03,6,54.5,0
51040,60208668,01-03-2018 02:03,6,78.22222222,0
445,275133,01-03-2018 02:03,6,0.0,0
445,46370411,01-03-2018 02:03,6,62.27777778,0
49584,33,01-03-2018 02:03,6,0.0,0
3389,2498536,01-03-2018 02:03,6,179.3157895,0
3389,2549823,01-03-2018 02:03,6,160.5294118,0
51804,51,01-03-2018 02:03,6,6.2,0
51809,103,01-03-2018 02:03,6,6.2,0
51807,158,01-03-2018 02:03,6,7.75,0
51800,81,01-03-2018 02:03,6,7.75,0
51800,7,01-03-2018 02:03,6,0.0,0
51814,1119,01-03-2018 02:03,6,6.2,0
51799,1788,01-03-2018 02:03,6,6.2,0
51808,1601,01-03-2018 02:03,6,6.2,0
51803,45,01-03-2018 02:03,6,6.2,0
51802,28,01-03-2018 02:03,6,6.2,0
51817,34,01-03-2018 02:03,6,0.0,0
3389,1260996,01-03-2018 02:03,6,169.5625,0
3389,1392810,01-03-2018 02:03,6,169.5625,0
53603,35,01-03-2018 02:03,6,0.0,0
3389,1708294,01-03-2018 02:03,6,170.3125,0
445,27846809,01-03-2018 02:03,6,0.0,0
3389,103473,01-03-2018 02:03,6,0.0,0
3389,2751627,01-03-2018 02:03,6,135.65,0
3389,1395750,01-03-2018 02:03,6,169.5625,0
443,119772191,01-03-2018 02:03,6,107.45,0
445,20,01-03-2018 02:03,6,0.0,0
53633,9,01-03-2018 02:03,6,0.0,0
53616,18,01-03-2018 02:03,6,0.0,0
53632,13,01-03-2018 02:03,6,0.0,0
53602,21,01-03-2018 02:03,6,0.0,0
53635,39,01-03-2018 02:03,6,0.0,0
3389,1744586,01-03-2018 02:03,6,169.3125,0
443,60092189,01-03-2018 02:03,6,67.71428571,0
445,21,01-03-2018 02:03,6,0.0,0
80,83036695,01-03-2018 02:03,6,92.42307692,0
443,116136511,01-03-2018 02:03,6,359.7037037,0
53,11397,01-03-2018 02:03,17,66.33333333,0
53,263,01-03-2018 02:03,17,52.33333333,0
53,66029,01-03-2018 02:03,17,70.8,0
53,220,01-03-2018 02:03,17,45.33333333,0
53,815,01-03-2018 02:03,17,60.33333333,0
53,29882,01-03-2018 02:03,17,46.4,0
53,285,01-03-2018 02:03,17,49.33333333,0
53,906,01-03-2018 02:03,17,60.0,0
53,500,01-03-2018 02:03,17,41.33333333,0
53,1958,01-03-2018 02:03,17,47.33333333,0
53,217,01-03-2018 02:03,17,45.33333333,0
53,1049,01-03-2018 02:03,17,62.0,0
53,875,01-03-2018 02:03,17,66.0,0
53,1138,01-03-2018 02:03,17,60.33333333,0
53,885,01-03-2018 02:03,17,64.0,0
53,25145,01-03-2018 02:03,17,64.4,0
53,294,01-03-2018 02:03,17,56.33333333,0
53,201,01-03-2018 02:03,17,64.0,0
53,80146,01-03-2018 02:03,17,65.2,0
53,238,01-03-2018 02:03,17,47.33333333,0
53,857,01-03-2018 02:03,17,32.66666667,0
53,312,01-03-2018 02:03,17,39.33333333,0
53,250,01-03-2018 02:03,17,83.0,0
53,939,01-03-2018 02:03,17,88.66666667,0
53,50912,01-03-2018 02:03,17,70.4,0
53,33233,01-03-2018 02:03,17,71.0,0
53,257,01-03-2018 02:03,17,52.66666667,0
53,893,01-03-2018 02:03,17,50.33333333,0
53,35089,01-03-2018 02:03,17,65.0,0
3389,1408701,01-03-2018 02:03,6,169.5625,0
53,1411,01-03-2018 02:03,17,53.0,0
53,11942,01-03-2018 02:03,17,68.33333333,0
53,12573,01-03-2018 02:03,17,45.66666667,0
53,287,01-03-2018 02:03,17,45.33333333,0
53,56775,01-03-2018 02:03,17,69.0,0
53,18552,01-03-2018 02:03,17,59.0,0
53,848,01-03-2018 02:03,17,45.33333333,0
53,680,01-03-2018 02:03,17,53.33333333,0
53,11983,01-03-2018 02:03,17,64.0,0
53,277,01-03-2018 02:03,17,45.33333333,0
53,649,01-03-2018 02:03,17,48.33333333,0
53,892,01-03-2018 02:03,17,60.33333333,0
53,44038,01-03-2018 02:03,17,59.2,0
53,217,01-03-2018 02:03,17,32.66666667,0
53,18036,01-03-2018 02:03,17,73.33333333,0
53,122599,01-03-2018 02:03,17,66.8,0
53,281,01-03-2018 02:03,17,50.33333333,0
53,26326,01-03-2018 02:03,17,121.0,0
53,270,01-03-2018 02:03,17,48.33333333,0
53,227,01-03-2018 02:03,17,49.33333333,0
53,323,01-03-2018 02:03,17,44.33333333,0
53,250,01-03-2018 02:03,17,56.33333333,0
53,1121,01-03-2018 02:03,17,49.0,0
53,280,01-03-2018 02:03,17,42.33333333,0
53,549,01-03-2018 02:03,17,64.0,0
53,18412,01-03-2018 02:03,17,58.33333333,0
53,920,01-03-2018 02:03,17,54.0,0
53,277,01-03-2018 02:03,17,49.66666667,0
53,641,01-03-2018 02:03,17,62.66666667,0
53,51798,01-03-2018 02:03,17,76.2,0
53,130546,01-03-2018 02:03,17,78.2,0
53,835,01-03-2018 02:03,17,61.33333333,0
53,699,01-03-2018 02:03,17,64.0,0
53,1570,01-03-2018 02:03,17,62.0,0
53,59837,01-03-2018 02:03,17,76.8,0
53,592,01-03-2018 02:03,17,60.33333333,0
53,267,01-03-2018 02:03,17,46.33333333,0
53,309,01-03-2018 02:03,17,58.33333333,0
53,594,01-03-2018 02:03,17,54.33333333,0
53,1301,01-03-2018 02:03,17,58.66666667,0
53,12690,01-03-2018 02:03,17,60.33333333,0
53,905,01-03-2018 02:03,17,55.0,0
53,846,01-03-2018 02:03,17,60.33333333,0
53,244,01-03-2018 02:03,17,53.33333333,0
53,736,01-03-2018 02:03,17,60.33333333,0
53,224,01-03-2018 02:03,17,46.33333333,0
53,248,01-03-2018 02:03,17,45.33333333,0
53,11045,01-03-2018 02:03,17,49.66666667,0
53,25117,01-03-2018 02:03,17,65.4,0
3389,1392215,01-03-2018 02:03,6,169.5625,0
3389,1678330,01-03-2018 02:03,6,169.3125,0
443,119997758,01-03-2018 02:03,6,45.33333333,0
3389,3227553,01-03-2018 02:03,6,151.6111111,0
80,45702052,01-03-2018 02:03,6,0.5,0
3389,119424671,01-03-2018 02:03,6,24.59090909,0
445,274853,01-03-2018 02:03,6,0.0,0
50676,29,01-03-2018 02:03,6,0.0,0
445,810031,01-03-2018 02:03,6,38.0,0
3389,2035826,01-03-2018 02:03,6,169.3125,0
3389,1665957,01-03-2018 02:03,6,169.3125,0
445,837497,01-03-2018 02:03,6,45.41666667,0
3389,9946417,01-03-2018 02:03,6,160.5294118,0
3389,4177210,01-03-2018 02:03,6,178.2272727,0
3389,1463433,01-03-2018 02:03,6,159.5882353,0
3389,1678774,01-03-2018 02:03,6,169.3125,0
3389,1404994,01-03-2018 02:03,6,169.5625,0
445,195267,01-03-2018 02:03,6,0.0,0
54546,61,01-03-2018 02:03,6,0.0,0
445,592918,01-03-2018 02:03,6,45.6,0
3389,1669772,01-03-2018 02:03,6,169.3125,0
445,95997,01-03-2018 02:03,6,0.0,0
445,291505,01-03-2018 02:03,6,45.6,0
2057,77,01-03-2018 02:03,6,0.0,0
9890,100191,01-03-2018 02:03,6,0.0,0
3389,1395501,01-03-2018 02:03,6,169.5625,0
445,177050,01-03-2018 02:03,6,0.0,0
0,112635818,01-03-2018 02:03,0,0.0,0
445,636149,01-03-2018 02:03,6,45.6,0
64966,35,01-03-2018 02:03,6,0.0,0
2287,103093,01-03-2018 02:03,6,0.0,0
445,642850,01-03-2018 02:03,6,54.5,0
445,278870,01-03-2018 02:03,6,54.5,0
3389,1400673,01-03-2018 02:03,6,170.5625,0
445,525314,01-03-2018 02:03,6,54.5,0
23,22,01-03-2018 02:03,6,0.0,0
3389,1408563,01-03-2018 02:03,6,169.5625,0
443,266,01-03-2018 02:03,6,30.75,0
53253,0,01-03-2018 02:03,6,0.0,0
53253,223540,01-03-2018 02:03,6,0.0,0
443,119978593,01-03-2018 02:03,6,110.65,0
3389,3688211,01-03-2018 02:03,6,151.6111111,0
0,112638880,01-03-2018 02:03,0,0.0,0
3389,1575231,01-03-2018 02:03,6,170.3125,0
445,279016,01-03-2018 02:03,6,0.0,0
60735,48,01-03-2018 02:03,6,0.0,0
445,817016,01-03-2018 02:03,6,45.6,0
3389,3217214,01-03-2018 02:03,6,151.6111111,0
3389,1398033,01-03-2018 02:03,6,170.5625,0
3389,1660064,01-03-2018 02:03,6,170.3125,0
3389,1403754,01-03-2018 02:03,6,170.5625,0
445,826307,01-03-2018 02:03,6,54.5,0
51819,32,01-03-2018 02:03,6,0.0,0
3389,2230466,01-03-2018 02:03,6,169.5625,0
3389,17234189,01-03-2018 02:03,6,136.45,0
0,112639939,01-03-2018 02:03,0,0.0,0
3389,2830645,01-03-2018 02:03,6,159.9411765,0
3389,112014,01-03-2018 02:03,6,6.5,0
3389,1400833,01-03-2018 02:03,6,169.5625,0
3389,1890439,01-03-2018 02:03,6,170.3125,0
3389,1424570,01-03-2018 02:03,6,170.5625,0
3389,1757797,01-03-2018 02:03,6,169.3125,0
3389,1697616,01-03-2018 02:03,6,170.3125,0
53450,18,01-03-2018 02:03,6,0.0,0
3389,1740796,01-03-2018 02:03,6,170.3125,0
0,112986320,01-03-2018 02:03,0,0.0,0
3389,1786401,01-03-2018 02:03,6,170.3125,0
445,263969,01-03-2018 02:03,6,0.0,0
53457,1551,01-03-2018 02:03,6,0.0,0
445,795048,01-03-2018 02:03,6,45.6,0
24099,18,01-03-2018 02:03,6,0.0,0
3389,3143901,01-03-2018 02:03,6,151.6111111,0
80,115044026,01-03-2018 02:03,6,37.06451613,0
443,117129715,01-03-2018 02:03,6,201.09375,0
53,981,01-03-2018 02:03,17,54.33333333,0
53,291,01-03-2018 02:03,17,50.33333333,0
53,1637,01-03-2018 02:03,17,46.66666667,0
53,1145,01-03-2018 02:03,17,44.33333333,0
53,1146,01-03-2018 02:03,17,50.33333333,0
53,464,01-03-2018 02:03,17,40.33333333,0
3389,1407328,01-03-2018 02:03,6,169.5625,0
443,95462999,01-03-2018 02:03,6,121.85,0
0,118893360,01-03-2018 02:03,0,0.0,0
3389,1188212,01-03-2018 02:03,6,170.5625,0
3389,2979039,01-03-2018 02:03,6,154.8333333,0
445,824988,01-03-2018 02:03,6,54.5,0
445,798061,01-03-2018 02:03,6,54.5,0
3389,1676820,01-03-2018 02:03,6,170.3125,0
3389,1678308,01-03-2018 02:03,6,170.3125,0
3389,1396152,01-03-2018 02:03,6,170.5625,0
443,91560129,01-03-2018 02:03,6,121.85,0
0,112640234,01-03-2018 02:03,0,0.0,0
3389,1576750,01-03-2018 02:03,6,170.3125,0
3389,1404377,01-03-2018 02:03,6,170.5625,0
3389,1924191,01-03-2018 02:03,6,170.5625,0
443,217,01-03-2018 02:03,6,30.75,0
51797,76,01-03-2018 02:03,6,0.0,0
3389,3658068,01-03-2018 02:04,6,174.9047619,0
3389,3333435,01-03-2018 02:04,6,150.1666667,0
51801,31,01-03-2018 02:04,6,0.0,0
445,180008,01-03-2018 02:04,6,0.0,0
445,467099,01-03-2018 02:04,6,41.45454545,0
62528,159266,01-03-2018 02:04,6,0.0,0
0,112639151,01-03-2018 02:04,0,0.0,0
3389,1392048,01-03-2018 02:04,6,170.5625,0
3389,1888269,01-03-2018 02:04,6,170.5625,0
443,365,01-03-2018 02:04,6,30.75,0
443,615,01-03-2018 02:04,6,30.75,0
53604,47,01-03-2018 02:04,6,0.0,0
53601,78,01-03-2018 02:04,6,6.2,0
443,72293,01-03-2018 02:04,6,254.7058824,0
443,84286,01-03-2018 02:04,6,254.7058824,0
443,116987723,01-03-2018 02:04,6,174.6923077,0
53,297,01-03-2018 02:04,17,56.33333333,0
53,49050736,01-03-2018 02:04,17,72.71428571,0
53,1291,01-03-2018 02:04,17,65.0,0
53,2051,01-03-2018 02:04,17,67.0,0
443,9015878,01-03-2018 02:04,6,0.0,0
53,31619,01-03-2018 02:04,17,81.8,0
443,9016213,01-03-2018 02:04,6,0.0,0
443,9013702,01-03-2018 02:04,6,0.0,0
443,9015890,01-03-2018 02:04,6,0.0,0
443,9016271,01-03-2018 02:04,6,0.0,0
53,1424,01-03-2018 02:04,17,79.33333333,0
443,9013756,01-03-2018 02:04,6,0.0,0
53,194981,01-03-2018 02:04,17,81.8,0
443,441,01-03-2018 02:04,6,30.75,0
443,504,01-03-2018 02:04,6,30.75,0
443,611,01-03-2018 02:04,6,30.75,0
443,930,01-03-2018 02:04,6,30.75,0
53596,0,01-03-2018 02:04,6,20.66666667,0
53595,15,01-03-2018 02:04,6,0.0,0
53613,1,01-03-2018 02:04,6,0.0,0
443,274,01-03-2018 02:04,6,0.0,0
53594,9,01-03-2018 02:04,6,0.0,0
53263,5677,01-03-2018 02:04,6,19.0,0
53264,16224,01-03-2018 02:04,6,19.0,0
443,115603474,01-03-2018 02:04,6,153.8292683,0
53,414,01-03-2018 02:04,17,51.33333333,0
53,767,01-03-2018 02:04,17,73.0,0
3389,1409953,01-03-2018 02:04,6,169.5625,0
443,258114,01-03-2018 02:04,6,254.4705882,0
80,47302,01-03-2018 02:04,6,161.75,0
80,48003,01-03-2018 02:04,6,161.75,0
443,217298,01-03-2018 02:04,6,316.0555556,0
443,62037391,01-03-2018 02:04,6,282.3793103,0
80,119706951,01-03-2018 02:04,6,40.14705882,0
443,116697895,01-03-2018 02:04,6,904.0162602,0
53,52428,01-03-2018 02:04,17,79.66666667,0
53,481,01-03-2018 02:04,17,46.66666667,0
53,135046,01-03-2018 02:04,17,44.4,0
53,891,01-03-2018 02:04,17,62.33333333,0
53,1396,01-03-2018 02:04,17,56.33333333,0
53,1351,01-03-2018 02:04,17,61.66666667,0
53,120976,01-03-2018 02:04,17,54.0,0
53,1093,01-03-2018 02:04,17,40.33333333,0
53,275,01-03-2018 02:04,17,40.33333333,0
53,1163,01-03-2018 02:04,17,75.33333333,0
53,400,01-03-2018 02:04,17,52.33333333,0
53,606,01-03-2018 02:04,17,44.33333333,0
443,554,01-03-2018 02:04,6,30.75,0
443,607,01-03-2018 02:04,6,30.75,0
443,803,01-03-2018 02:04,6,30.75,0
443,863,01-03-2018 02:04,6,30.75,0
443,1172,01-03-2018 02:04,6,30.75,0
443,1567,01-03-2018 02:04,6,30.75,0
443,1509,01-03-2018 02:04,6,30.75,0
53615,0,01-03-2018 02:04,6,0.0,0
53612,66,01-03-2018 02:04,6,24.6,0
53624,34,01-03-2018 02:04,6,0.0,0
53622,0,01-03-2018 02:04,6,0.0,0
53615,232769,01-03-2018 02:04,6,0.0,0
53621,75,01-03-2018 02:04,6,24.6,0
53614,30,01-03-2018 02:04,6,0.0,0
53612,0,01-03-2018 02:04,6,0.0,0
53619,14,01-03-2018 02:04,6,0.0,0
53,575,01-03-2018 02:04,17,53.66666667,0
53,25343,01-03-2018 02:04,17,65.4,0
53,321,01-03-2018 02:04,17,52.33333333,0
53,2222,01-03-2018 02:04,17,59.66666667,0
53,323,01-03-2018 02:04,17,35.33333333,0
53,187126,01-03-2018 02:04,17,70.8,0
53,323,01-03-2018 02:04,17,35.33333333,0
53,17750,01-03-2018 02:04,17,52.33333333,0
53,1165,01-03-2018 02:04,17,58.0,0
53,589,01-03-2018 02:04,17,35.33333333,0
53,29789,01-03-2018 02:04,17,43.8,0
53,233,01-03-2018 02:04,17,45.66666667,0
53,23270,01-03-2018 02:04,17,50.33333333,0
53,1077,01-03-2018 02:04,17,51.33333333,0
53,57150,01-03-2018 02:04,17,42.0,0
53,284,01-03-2018 02:04,17,33.33333333,0
53,281,01-03-2018 02:04,17,31.33333333,0
53,34026,01-03-2018 02:04,17,91.4,0
53,854,01-03-2018 02:04,17,45.66666667,0
53,879,01-03-2018 02:04,17,56.0,0
53,264,01-03-2018 02:04,17,49.33333333,0
53,894,01-03-2018 02:04,17,41.33333333,0
53,826,01-03-2018 02:04,17,70.66666667,0
53,27652,01-03-2018 02:04,17,62.33333333,0
53,899,01-03-2018 02:04,17,62.33333333,0
53,257,01-03-2018 02:04,17,45.33333333,0
53,256,01-03-2018 02:04,17,56.33333333,0
53,244,01-03-2018 02:04,17,36.33333333,0
53,11198,01-03-2018 02:04,17,53.33333333,0
53,574,01-03-2018 02:04,17,36.33333333,0
53,538,01-03-2018 02:04,17,56.66666667,0
53,917,01-03-2018 02:04,17,44.66666667,0
53,19186,01-03-2018 02:04,17,49.66666667,0
53,279,01-03-2018 02:04,17,47.33333333,0
53,275,01-03-2018 02:04,17,41.66666667,0
53,1576,01-03-2018 02:04,17,45.0,0
53,968,01-03-2018 02:04,17,56.33333333,0
53,12185,01-03-2018 02:04,17,60.33333333,0
53,278,01-03-2018 02:04,17,52.33333333,0
3389,3090853,01-03-2018 02:04,6,150.1666667,0
53,927,01-03-2018 02:04,17,54.33333333,0
53,51738,01-03-2018 02:04,17,66.4,0
53,267592,01-03-2018 02:04,17,52.4,0
53,1084,01-03-2018 02:04,17,49.0,0
53,1704,01-03-2018 02:04,17,44.0,0
53,35499,01-03-2018 02:04,17,56.2,0
53,65276,01-03-2018 02:04,17,34.4,0
53,306,01-03-2018 02:04,17,41.33333333,0
53,404,01-03-2018 02:04,17,36.33333333,0
53,250,01-03-2018 02:04,17,62.66666667,0
53,36264,01-03-2018 02:04,17,66.6,0
443,412138,01-03-2018 02:04,6,6.6,0
3389,1669345,01-03-2018 02:04,6,170.3125,0
51820,35,01-03-2018 02:04,6,0.0,0
3389,1879537,01-03-2018 02:04,6,181.9333333,0
51567,249,01-03-2018 02:04,6,19.0,0
80,147,01-03-2018 02:04,6,0.0,0
80,99,01-03-2018 02:04,6,0.0,0
443,180,01-03-2018 02:04,6,0.0,0
443,61316176,01-03-2018 02:04,6,139.2,0
80,115068138,01-03-2018 02:04,6,39.83870968,0
53,13592,01-03-2018 02:04,17,95.33333333,0
53,1380,01-03-2018 02:04,17,51.0,0
53,582,01-03-2018 02:04,17,92.66666667,0
445,456483,01-03-2018 02:04,6,54.5,0
443,228,01-03-2018 02:04,6,30.75,0
53629,1,01-03-2018 02:04,6,0.0,0
53,346,01-03-2018 02:04,17,45.33333333,0
53,12407,01-03-2018 02:04,17,69.33333333,0
53,1199,01-03-2018 02:04,17,60.33333333,0
53,125960,01-03-2018 02:04,17,70.0,0
53,543,01-03-2018 02:04,17,41.33333333,0
53,630,01-03-2018 02:04,17,64.0,0
53,371,01-03-2018 02:04,17,57.0,0
53,46894,01-03-2018 02:04,17,39.0,0
53,585,01-03-2018 02:04,17,54.33333333,0
53,280,01-03-2018 02:04,17,50.33333333,0
53,377,01-03-2018 02:04,17,49.66666667,0
53,251,01-03-2018 02:04,17,64.0,0
3389,1559707,01-03-2018 02:04,6,170.3125,0
53,460,01-03-2018 02:04,17,41.33333333,0
53,37612,01-03-2018 02:04,17,45.0,0
3389,2882221,01-03-2018 02:04,6,167.8333333,0
53,544,01-03-2018 02:04,17,41.33333333,0
53,12634,01-03-2018 02:04,17,77.33333333,0
53,1057,01-03-2018 02:04,17,58.66666667,0
113,21,01-03-2018 02:04,6,0.0,0
